cd_sector;tx_sector_descr_nl;tx_sector_descr_fr;cd_sub_munty;tx_sub_munty_nl;tx_sub_munty_fr;tx_munty_dstr;cd_munty_refnis;tx_munty_descr_nl;tx_munty_descr_fr;cd_dstr_refnis;tx_adm_dstr_descr_nl;tx_adm_dstr_descr_fr;cd_prov_refnis;tx_prov_descr_nl;tx_prov_descr_fr;cd_rgn_refnis;tx_rgn_descr_nl;tx_rgn_descr_fr;MDRC;NAME_FRE;NAME_DUT
11002E551;GERECHTSHOF (ZUIDWIJK);GERECHTSHOF (ZUIDWIJK);11002E;8 ADMINISTR. WIJK OF DISTRICT;8 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002E5MJ;SPAGHETTIKNOOP (KIEL);SPAGHETTIKNOOP (KIEL);11002E;8 ADMINISTR. WIJK OF DISTRICT;8 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F11-;ST.-CATHARINA (KIEL);ST.-CATHARINA (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F12-;MAURITS SABBELAAN (KIEL);MAURITS SABBELAAN (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F21-;KOLONIELAAN (CAM. HUYSMANSL.);KOLONIELAAN (CAM. HUYSMANSL.);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F223;VOLHARDINGSSTRAAT (KIEL);VOLHARDINGSSTRAAT (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F60-;KIEL - CENTRUM (KIEL);KIEL - CENTRUM (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F61-;BOOMSE STWG-BEERSCHOT (KIEL);BOOMSE STWG-BEERSCHOT (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F62-;BEERSCHOT - STADION (KIEL);BEERSCHOT - STADION (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F64-;JAN DE VOSLEI (KIEL);JAN DE VOSLEI (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F65-;PIUS X (KIEL);PIUS X (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F6MJ;PETROLEUM - SCHELDEKADEN-Z.;PETROLEUM - SCHELDEKADEN-Z.;11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002F6NJ;KIELSE POLDER (KIEL);KIELSE POLDER (KIEL);11002F;9 ADMINISTR. WIJK OF DISTRICT;9 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G51-;ST.-LAURENTIUS (ZUIDWIJK);ST.-LAURENTIUS (ZUIDWIJK);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G522;FRANSEN PLAATS (ZUIDWIJK);FRANSEN PLAATS (ZUIDWIJK);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G53-;HARMONIE (ZUIDWIJK);HARMONIE (ZUIDWIJK);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G54-;KAREL OOMSTRAAT;KAREL OOMSTRAAT;11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G552;C. TEICHMANN PLAATS (ZUIDWIJK);C. TEICHMANN PLAATS (ZUIDWIJK);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G59-;ALBERTPARK (OOSTWIJK);ALBERTPARK (OOSTWIJK);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G72-;WILRIJKSPL.-W. (WILRIJKSPLEIN);WILRIJKSPL.-W. (WILRIJKSPLEIN);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G73-;BLOKKEN-KRUISHOFSTR. (WILR.PL);BLOKKEN-KRUISHOFSTR. (WILR.PL);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G74-;DEN BRANDT (WILRIJKSPLEIN);DEN BRANDT (WILRIJKSPLEIN);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G75-;OOSTERVELD (WILRIJKSPEIN);OOSTERVELD (WILRIJKSPEIN);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002G780;NACHTEGALENPARK(WILRIJKSPLEIN);NACHTEGALENPARK(WILRIJKSPLEIN);11002G;10 ADMINISTR. WIJK OF DISTRICT;10 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H40-;ST.-AMANDUS (NOORDWIJK);ST.-AMANDUS (NOORDWIJK);11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H41-;STUIVENBERG-WEST;STUIVENBERG-WEST;11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H43-;ST.-JANSPLEIN-TRAPSTR.(N.WIJK);ST.-JANSPLEIN-TRAPSTR.(N.WIJK);11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H44-;STUIVENBERGPLEIN (NOORDWIJK);STUIVENBERGPLEIN (NOORDWIJK);11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H4MJ;STATION STUIVENBERG;STATION STUIVENBERG;11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H83-;SLACHTHUISWIJK (DAM-SCHIJNPOORT);SLACHTHUISWIJK (DAM-SCHIJNPOORT);11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H84-;DAM (DAM - SCHIJNPOORT);DAM (DAM - SCHIJNPOORT);11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002H8MJ;DAM- LOBROEKDOK (SCHIJNPOORT);DAM- LOBROEKDOK (SCHIJNPOORT);11002H;11 ADMINISTR. WIJK OF DISTRICT;11 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J072;OUDE HAVEN;OUDE HAVEN;11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J80-;LUCHTBAL-ZUID;LUCHTBAL-ZUID;11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J820;IJZERLAAN (DAM - SCHIJNPOORT);IJZERLAAN (DAM - SCHIJNPOORT);11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J83-;DUBOISSTRAAT (NOORDWIJK);DUBOISSTRAAT (NOORDWIJK);11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J84-;WILLEMDOK (SPAANSE WALLEN);WILLEMDOK (SPAANSE WALLEN);11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J85-;'T EILANDJE;'T EILANDJE;11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J873;HOUTDOK;HOUTDOK;11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002J8AN;AN-LUCHTBAL-NOORD;AN-LUCHTBAL-NOORD;11002J;12 ADMINISTR. WIJK OF DISTRICT;12 ADMINISTR. WIJK OF DISTRICT;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K171;ALBERTDOK;ALBERTDOK;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K172;MARSHALL-EN INDUSTRIEDOK ESSO;MARSHALL-EN INDUSTRIEDOK ESSO;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K173;LEOPOLDDOK FORD-FABRIEKEN;LEOPOLDDOK FORD-FABRIEKEN;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K175;CHURCHILLDOK-G. M. CONTIN.;CHURCHILLDOK-G. M. CONTIN.;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K1NP;AN-LUITHAGEN-TRANSCONTINENTAALWEG;AN-LUITHAGEN-TRANSCONTINENTAALWEG;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K1WN;AN-HAVEN/VORMINGSSTATION;AN-HAVEN/VORMINGSSTATION;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K214;LILLO - FORT;LILLO - FORT;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K271;DISTRICT LILLO TUNNEL-NOORD;DISTRICT LILLO TUNNEL-NOORD;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K272;DISTRICT LILLO TUNNEL-ZUID;DISTRICT LILLO TUNNEL-ZUID;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002K2MN;DISTRICT LILLO TUNNEL-ZUID;DISTRICT LILLO TUNNEL-ZUID;11002K;2 EN 3 DISTRICT HAVENGEBIED;2 EN 3 DISTRICT HAVENGEBIED;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L000;ZANDVLIET-KERN(ZANDVL.-5 DIST);ZANDVLIET-KERN(ZANDVL.-5 DIST);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L011;STALSHOEK(ZANDVLIET-5 DISTR. );STALSHOEK(ZANDVLIET-5 DISTR. );11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L022;GROTE RUIGEHEIDE(ZANDVL.-5DIS);GROTE RUIGEHEIDE(ZANDVL.-5DIS);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L070;HAVENGEBIED (ZANDVLIET-5 DIS);HAVENGEBIED (ZANDVLIET-5 DIS);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L090;NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT);NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L100;BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT);BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L111;STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT);STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L122;VISWATER(BERENDRECHT - 4 DIST);VISWATER(BERENDRECHT - 4 DIST);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L17-;HAVENGEBIED(BERENDRECHT - 4 D);HAVENGEBIED(BERENDRECHT - 4 D);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002L18-;KRAAIENBERG(BERENDRECHT - 4 D);KRAAIENBERG(BERENDRECHT - 4 D);11002L;4 EN 5 DISTRICT;4 EN 5 DISTRICT;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002M0MA;SCHELDE - CONTAINERTERMINAL;SCHELDE - CONTAINERTERMINAL;11002M;SCHELDE;SCHELDE;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002M0QA;SCHELDE-ZUID;SCHELDE-ZUID;11002M;SCHELDE;SCHELDE;ANTWERPEN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002M0RA;SCHELDE-NOORD;SCHELDE-NOORD;11002M;SCHELDE;SCHELDE;BERENDRECHT_ZANDVLIET_LILLO;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P00-;EKEREN-CENTRUM;EKEREN-CENTRUM;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P01-;EKEREN-DORP;EKEREN-DORP;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P02-;SCHOONBROEK;SCHOONBROEK;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P03-;DE GEESTEN;DE GEESTEN;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P04-;HET ZAND;HET ZAND;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P05-;LEERHOEKSLAAN;LEERHOEKSLAAN;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P09-;VELTWIJCK;VELTWIJCK;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P100;MARIABURG;MARIABURG;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P111;DE BIST;DE BIST;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P12-;DE NOTESCHELP;DE NOTESCHELP;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
11002P192;HOGE BIST;HOGE BIST;11002P;EKEREN;EKEREN;EKEREN;11002;Antwerpen;Anvers;11000;Arrondissement Antwerpen;Arrondissement d’Anvers;10000;Provincie Antwerpen;Province d’Anvers;02000;Vlaams Gewest;Région flamande;;;
