street_id_phaco;postal_id;street_FINAL_detected;langue_FINAL_detected;nom_propre_abv;mid_num;mid_x_31370;mid_y_31370;mid_cd_sector
198;1080;Rue du Gulden Bodem;FR;NA;16;146366;171397;21012A24-
198;1080;Gulden Bodemstraat;NL;NA;16;146366;171397;21012A24-
199;1080;Rue du Potaerdenberg;FR;NA;346;144536;170578;21012A41-
199;1080;Potaerdenbergstraat;NL;NA;346;144536;170578;21012A41-
200;1080;Rue Van Kalck;FR;NA;58;145986;171485;21012A24-
200;1080;Van Kalckstraat;NL;NA;58;145986;171485;21012A24-
201;1080;Rue du Prado;FR;NA;11;147833;171498;21012A00-
201;1080;Pradostraat;NL;NA;11;147833;171498;21012A00-
202;1080;Boulevard du Jubilé;FR;NA;109;147948;172845;21012A60-
202;1080;Jubelfeestlaan;NL;NA;109;147948;172845;21012A60-
203;1080;Rue Kindergeluk;FR;NA;10;146408;171391;21012A24-
203;1080;Kindergelukstraat;NL;NA;10;146408;171391;21012A24-
204;1080;Rue Joseph Schols;FR;NA;10;146641;171956;21012A54-
204;1080;Joseph Scholsstraat;NL;NA;10;146641;171956;21012A54-
205;1080;Place Jef Mennekens;FR;NA;5;146248;171678;21012A511
205;1080;Jef Mennekensplaats;NL;NA;5;146248;171678;21012A511
206;1080;Rue de l'Accord;FR;NA;8;146651;171516;21012A25-
206;1080;Akkoordstraat;NL;NA;8;146651;171516;21012A25-
207;1080;Rue Pierre Van Humbeek;FR;NA;31;146861;171081;21012A172
207;1080;Pierre Van Humbeekstraat;NL;NA;31;146861;171081;21012A172
208;1080;Boulevard Edmond Machtens;FR;NA;104;145991;171195;21012A23-
208;1080;Edmond Machtenslaan;NL;NA;104;145991;171195;21012A23-
209;1080;Rue Verheyden;FR;NA;17;146538;170813;21012A20-
209;1080;Verheydenstraat;NL;NA;17;146538;170813;21012A20-
210;1080;Rue de la Campine;FR;NA;20;147059;171443;21012A141
210;1080;Kempenstraat;NL;NA;20;147059;171443;21012A141
211;1080;Rue du Caprice;FR;NA;9;144214;170685;21012A41-
211;1080;Grilstraat;NL;NA;9;144214;170685;21012A41-
212;1080;Cour Saint-Lazare;FR;NA;30;146900;171153;21012A172
212;1080;Sint-Lazarushof;NL;NA;30;146900;171153;21012A172
213;1080;Rue des Bougainvillées;FR;NA;7;145382;171230;21012A26-
213;1080;Bougainville's straat;NL;NA;7;145382;171230;21012A26-
214;1080;Rue Schmitz;FR;NA;3;147466;171891;21012A71-
214;1080;Schmitzstraat;NL;NA;3;147466;171891;21012A71-
215;1080;Rue du Bateau;FR;NA;24;147140;170497;21012A11-
215;1080;Schipstraat;NL;NA;24;147140;170497;21012A11-
216;1080;Rue du Paruck;FR;NA;24;146538;172057;21012A52-
216;1080;Paruckstraat;NL;NA;24;146538;172057;21012A52-
217;1080;Rue de Liverpool;FR;NA;23;147293;170667;21012A11-
217;1080;Liverpoolstraat;NL;NA;23;147293;170667;21012A11-
218;1080;Rue Vanderdussen;FR;NA;45;147254;171676;21012A152
218;1080;Vanderdussenstraat;NL;NA;45;147254;171676;21012A152
219;1080;Rue Vandenboogaerde;FR;NA;57;148030;172450;21012A611
219;1080;Vandenboogaerdestraat;NL;NA;57;148030;172450;21012A611
220;1080;Rue des Fuchsias;FR;NA;42;146647;172285;21012A52-
220;1080;Fuchsiasstraat;NL;NA;42;146647;172285;21012A52-
221;1080;Rue de Moortebeek;FR;NA;102;144263;170826;21012A41-
221;1080;Moortebeekstraat;NL;NA;102;144263;170826;21012A41-
222;1080;Chaussée de Ninove;FR;NA;181;146958;170986;21012A10-
222;1080;Ninoofsesteenweg;NL;NA;181;146958;170986;21012A10-
223;1080;Rue Duydelle;FR;NA;11;146390;171468;21012A24-
223;1080;Duydellestraat;NL;NA;11;146390;171468;21012A24-
224;1080;Rue Van Wambeke;FR;NA;39;145331;170939;21012A23-
224;1080;Van Wambekestraat;NL;NA;39;145331;170939;21012A23-
225;1080;Rue de la Fonderie;FR;NA;2;147712;171826;21012A71-
225;1080;Gieterijstraat;NL;NA;2;147712;171826;21012A71-
226;1080;Rue Deschampheleer;FR;NA;23;147780;172064;21012A71-
226;1080;Deschampheleerstraat;NL;NA;23;147780;172064;21012A71-
227;1080;Rue Pierre-J. Demessemaeker;FR;NA;19;146527;171537;21012A25-
227;1080;Pierre-J. Demessemaekerstraat;NL;NA;19;146527;171537;21012A25-
228;1080;Place Sainctelette;FR;NA;2;148350;172110;21012A611
228;1080;Saincteletteplaats;NL;NA;2;148350;172110;21012A611
229;1080;Rue Jules Delhaize;FR;NA;27;146720;171795;21012A54-
229;1080;Jules Delhaizestraat;NL;NA;27;146720;171795;21012A54-
230;1080;Rue de l'Idylle;FR;NA;14;144993;171010;21012A30-
230;1080;Idyllestraat;NL;NA;14;144993;171010;21012A30-
231;1080;Rue Vanderstichelen;FR;NA;78;148010;172567;21012A60-
231;1080;Vanderstichelenstraat;NL;NA;78;148010;172567;21012A60-
232;1080;Rue Delaunoy;FR;NA;63;147506;171231;21012A03-
232;1080;Delaunoystraat;NL;NA;63;147506;171231;21012A03-
233;1080;Rue Albert Vanderkindere;FR;NA;15;147220;171139;21012A10-
233;1080;Albert Vanderkinderestraat;NL;NA;15;147220;171139;21012A10-
234;1080;Rue Léon Delacroix;FR;NA;6;146852;170624;21012A12-
234;1080;Léon Delacroixstraat;NL;NA;6;146852;170624;21012A12-
235;1080;Rue Joseph Genot;FR;NA;34;145493;172366;21012A50-
235;1080;Joseph Genotstraat;NL;NA;34;145493;172366;21012A50-
236;1080;Rue Van Malder;FR;NA;47;147110;171364;21012A141
236;1080;Van Malderstraat;NL;NA;47;147110;171364;21012A141
237;1080;Rue Mommaerts;FR;NA;40;147925;172113;21012A71-
237;1080;Mommaertsstraat;NL;NA;40;147925;172113;21012A71-
238;1080;Rue Ulens;FR;NA;65;148252;172432;21012A672
238;1080;Ulensstraat;NL;NA;65;148252;172432;21012A672
239;1080;Rue Vanhoegaerde;FR;NA;21;147527;171937;21012A71-
239;1080;Vanhoegaerdestraat;NL;NA;21;147527;171937;21012A71-
240;1080;Rue du Serpolet;FR;NA;7;145569;171290;21012A26-
240;1080;Wilde Tijmstraat;NL;NA;7;145569;171290;21012A26-
241;1080;Rue Alphonse Vandenpeereboom;FR;NA;92;146861;171266;21012A172
241;1080;Alphonse Vandenpeereboomstraat;NL;NA;92;146861;171266;21012A172
242;1080;Rue de la Belle au Bois Dormant;FR;NA;23;145237;171027;21012A23-
242;1080;Schoonslaapsterstraat;NL;NA;23;145237;171027;21012A23-
243;1080;Rue des Campanules;FR;NA;9;146490;172101;21012A52-
243;1080;Klokbloemenstraat;NL;NA;9;146490;172101;21012A52-
244;1080;Rue de Birmingham;FR;NA;49;147047;170861;21012A13-
244;1080;Birminghamstraat;NL;NA;49;147047;170861;21012A13-
245;1080;Avenue du Thym;FR;NA;14;145432;171782;21012A822
245;1080;Tijmlaan;NL;NA;14;145432;171782;21012A822
246;1080;Avenue Jean de la Hoese;FR;NA;44;146215;172114;21012A552
246;1080;Jean de la Hoeselaan;NL;NA;44;146215;172114;21012A552
247;1080;Avenue Brigade Piron;FR;NA;100;146336;171775;21012A511
247;1080;Brigade Pironlaan;NL;NA;100;146336;171775;21012A511
248;1080;Rue Marcel Betbèze;FR;NA;11;146716;172156;21012A52-
248;1080;Marcel Betbèzestraat;NL;NA;11;146716;172156;21012A52-
249;1080;Rue de la Cité Joyeuse;FR;NA;5;145142;171677;21012A822
249;1080;Kindvriendelijk Huisstraat;NL;NA;5;145142;171677;21012A822
250;1080;Rue Michel Zwaab;FR;NA;10;147855;172537;21012A60-
250;1080;Michel Zwaabstraat;NL;NA;10;147855;172537;21012A60-
251;1080;Rue de Manchester;FR;NA;23;147190;170888;21012A12-
251;1080;Manchesterstraat;NL;NA;23;147190;170888;21012A12-
252;1080;Rue du Korenbeek;FR;NA;103;145516;171924;21012A822
252;1080;Korenbeekstraat;NL;NA;103;145516;171924;21012A822
253;1080;Chaussée de Merchtem;FR;NA;51;147772;171883;21012A05-
253;1080;Steenweg op Merchtem;NL;NA;51;147772;171883;21012A05-
254;1080;Place Edmond Leroy;FR;NA;4;145833;171926;21012A822
254;1080;Edmond Leroyplaats;NL;NA;4;145833;171926;21012A822
255;1080;Rue Fernand Brunfaut;FR;NA;21;147849;171315;21012A03-
255;1080;Fernand Brunfautstraat;NL;NA;21;147849;171315;21012A03-
256;1080;Boulevard Léopold II;FR;NA;120;147900;172237;21012A71-
256;1080;Leopold II laan;NL;NA;120;147900;172237;21012A71-
257;1080;Square Edmond Machtens;FR;NA;6;145982;171315;21012A24-
257;1080;Edmond Machtenssquare;NL;NA;6;145982;171315;21012A24-
258;1080;Rue Vanderstraeten;FR;NA;31;147376;171161;21012A10-
258;1080;Vanderstraetenstraat;NL;NA;31;147376;171161;21012A10-
259;1080;Rue de Courtrai;FR;NA;55;147284;171567;21012A152
259;1080;Kortrijkstraat;NL;NA;55;147284;171567;21012A152
260;1080;Rue Kasterlinden;FR;NA;356;144009;171501;21012A41-
260;1080;Kasterlindenstraat;NL;NA;356;144009;171501;21012A41-
261;1080;Rue de Flessingue;FR;NA;26;147681;172719;21012A62-
261;1080;Vlissingenstraat;NL;NA;26;147681;172719;21012A62-
262;1080;Rue Fin;FR;NA;22;147774;171356;21012A03-
262;1080;Finstraat;NL;NA;22;147774;171356;21012A03-
263;1080;Rue de Berchem;FR;NA;11;147581;171884;21012A71-
263;1080;Berchemstraat;NL;NA;11;147581;171884;21012A71-
264;1080;Quai des Charbonnages;FR;NA;50;148192;171714;21012A732
264;1080;Koolmijnenkaai;NL;NA;50;148192;171714;21012A732
265;1080;Rue Heyvaert;FR;NA;87;147420;170729;21012A11-
265;1080;Heyvaertstraat;NL;NA;87;147420;170729;21012A11-
266;1080;Rue Doyen Adriaens;FR;NA;6;147971;171871;21012A72-
266;1080;Deken Adriaensstraat;NL;NA;6;147971;171871;21012A72-
267;1080;Petite rue Courtois;FR;NA;4;148182;171943;21012A732
267;1080;Korte Courtoisstraat;NL;NA;4;148182;171943;21012A732
268;1080;Rue de Rotterdam;FR;NA;45;147989;173030;21012A63-
268;1080;Rotterdamstraat;NL;NA;45;147989;173030;21012A63-
269;1080;Rue du Hoogbosch;FR;NA;115;145010;171766;21012A833
269;1080;Hoogboschstraat;NL;NA;115;145010;171766;21012A833
270;1000;Rue du Faucon;FR;NA;15;148610;169549;21004A16-
270;1000;Valkstraat;NL;NA;15;148610;169549;21004A16-
271;1000;Rue du Pays de Liège;FR;NA;6;148419;171385;21004A24-
271;1000;Land van Luikstraatje;NL;NA;6;148419;171385;21004A24-
272;1000;Rue des Visitandines;FR;NA;2;148637;170033;21004A04-
272;1000;Visitandinenstraat;NL;NA;2;148637;170033;21004A04-
273;1000;Rue de Pavie;FR;NA;49;151051;171011;21004B43-
273;1000;Paviastraat;NL;NA;49;151051;171011;21004B43-
274;1000;Rue du Pavillon;FR;NA;2;149825;173250;21004D64-
274;1000;Paviljoenstraat;NL;NA;2;149825;173250;21004D64-
275;1000;Rue de l'Homme Chrétien;FR;NA;2;148944;170554;21004A001
275;1000;Kerstenmannekensstraat;NL;NA;2;148944;170554;21004A001
276;1000;Rue du Parlement;FR;NA;3;149754;170848;21004A33-
276;1000;Parlementsstraat;NL;NA;3;149754;170848;21004A33-
277;1000;Rue des Riches Claires;FR;NA;20;148444;170718;21004A21-
277;1000;Rijkeklarenstraat;NL;NA;20;148444;170718;21004A21-
278;1000;Rue de l'Ommegang;FR;NA;5;149442;171340;21004A32-
278;1000;Ommegangstraat;NL;NA;5;149442;171340;21004A32-
279;1000;Rue de la Flèche;FR;NA;12;148916;172036;21004D610
279;1000;Pijlstraat;NL;NA;12;148916;172036;21004D610
280;1000;Rue Watteeu;FR;NA;15;148919;169948;21004A14-
280;1000;Watteeustraat;NL;NA;15;148919;169948;21004A14-
281;1000;Rue d'Egmont;FR;NA;9;149767;169849;21004B10-
281;1000;Egmontstraat;NL;NA;9;149767;169849;21004B10-
282;1000;Rue du Faubourg;FR;NA;11;148934;172088;21004D610
282;1000;Voorstadsstraat;NL;NA;11;148934;172088;21004D610
283;1000;Rue Lesbroussart;FR;NA;128;149713;168556;21004C51-
283;1000;Lesbroussartstraat;NL;NA;128;149713;168556;21004C51-
284;1000;Rue Auguste Orts;FR;NA;13;148588;170940;21004A20-
284;1000;Auguste Ortsstraat;NL;NA;13;148588;170940;21004A20-
285;1000;Chemin des Oiseleurs;FR;NA;105;150524;165690;21004C65-
285;1000;Vogelvangersweg;NL;NA;105;150524;165690;21004C65-
286;1000;Impasse du Cheval;FR;NA;11;148956;171214;21004A35-
286;1000;Paardgang;NL;NA;11;148956;171214;21004A35-
287;1000;Rue du Chevreuil;FR;NA;13;148356;169706;21004A70-
287;1000;Reebokstraat;NL;NA;13;148356;169706;21004A70-
288;1000;Rue de l'Aurore;FR;NA;28;150264;167653;21004C54-
288;1000;Dageraadstraat;NL;NA;28;150264;167653;21004C54-
289;1000;Rue du Magasin;FR;NA;14;148732;171782;21004A811
289;1000;Pakhuisstraat;NL;NA;14;148732;171782;21004A811
290;1000;Rue de Ligne;FR;NA;29;149571;170954;21004A3MJ
290;1000;de Lignestraat;NL;NA;29;149571;170954;21004A3MJ
291;1000;Rue des Augustins;FR;NA;6;148784;171187;21004A20-
291;1000;Augustijnenstraat;NL;NA;6;148784;171187;21004A20-
292;1000;Rue de Hornes;FR;NA;4;149722;169836;21004B10-
292;1000;Hoornestraat;NL;NA;4;149722;169836;21004B10-
293;1000;Rue des Fripiers;FR;NA;28;148832;170949;21004A34-
293;1000;Kleerkopersstraat;NL;NA;28;148832;170949;21004A34-
294;1000;Rue T'Serclaes;FR;NA;2;149157;170858;21004A34-
294;1000;T'Serclaesstraat;NL;NA;2;149157;170858;21004A34-
295;1000;Avenue de la Belle Alliance;FR;NA;1;150272;166206;21004C591
295;1000;Belle Alliancelaan;NL;NA;1;150272;166206;21004C591
296;1000;Rue de Witte de Haelen;FR;NA;20;148293;171545;21004A24-
296;1000;de Witte de Haelenstraat;NL;NA;20;148293;171545;21004A24-
297;1000;Rue des Eperonniers;FR;NA;37;148936;170590;21004A001
297;1000;Spoormakersstraat;NL;NA;37;148936;170590;21004A001
298;1000;Rue des Patriotes;FR;NA;41;151455;170732;21004B44-
298;1000;Patriottenstraat;NL;NA;41;151455;170732;21004B44-
299;1000;Square Gutenberg;FR;NA;19;150605;170899;21004B411
299;1000;Gutenbergsquare;NL;NA;19;150605;170899;21004B411
300;1000;Rue du Persil;FR;NA;4;149176;171237;21004A32-
300;1000;Peterseliestraat;NL;NA;4;149176;171237;21004A32-
301;1000;Abbaye de la Cambre;FR;NA;17;150344;167627;21004C54-
301;1000;Abdij ter Kameren;NL;NA;17;150344;167627;21004C54-
302;1000;Petite rue des Minimes;FR;NA;3;148961;170079;21004A14-
302;1000;Korte Minimenstraat;NL;NA;3;148961;170079;21004A14-
303;1000;Place des Gueux;FR;NA;8;151596;170770;21004B43-
303;1000;Geuzenplein;NL;NA;8;151596;170770;21004B43-
304;1000;Rue aux Laines;FR;NA;49;148702;169396;21004A16-
304;1000;Wolstraat;NL;NA;49;148702;169396;21004A16-
305;1000;Place de la Bourse;FR;NA;2;148608;170880;21004A20-
305;1000;Beursplein;NL;NA;2;148608;170880;21004A20-
306;1000;Rue de la Tête d'Or;FR;NA;7;148776;170717;21004A001
306;1000;Guldenhoofdstraat;NL;NA;7;148776;170717;21004A001
307;1000;Rue de l'Arbre Bénit;FR;NA;133;149659;168861;21004C51-
307;1000;Gewijdeboomstraat;NL;NA;133;149659;168861;21004C51-
308;1000;Carrefour des Attelages;FR;NA;1;150756;166264;21004C591
308;1000;Gespanhoek;NL;NA;1;150756;166264;21004C591
309;1000;Rue du Boulet;FR;NA;22;148247;170960;21004A23-
309;1000;Kogelstraat;NL;NA;22;148247;170960;21004A23-
310;1000;Rue Le Corrège;FR;NA;45;151271;170564;21004B44-
310;1000;Correggiostraat;NL;NA;45;151271;170564;21004B44-
311;1000;Rue Charles Martel;FR;NA;34;150853;170618;21004B421
311;1000;Karel Martelstraat;NL;NA;34;150853;170618;21004B421
312;1000;Rue d'Ophem;FR;NA;39;148353;171528;21004A24-
312;1000;Oppemstraat;NL;NA;39;148353;171528;21004A24-
313;1000;Rue de Nancy;FR;NA;19;148507;169918;21004A71-
313;1000;Nancystraat;NL;NA;19;148507;169918;21004A71-
314;1000;Rue du Marteau;FR;NA;55;150371;170732;21004B411
314;1000;Hamerstraat;NL;NA;55;150371;170732;21004B411
315;1000;Rue Neuve;FR;NA;63;149096;171345;21004A35-
315;1000;Nieuwstraat;NL;NA;63;149096;171345;21004A35-
316;1000;Avenue de la Renaissance;FR;NA;32;151637;170326;21004B45-
316;1000;Renaissancelaan;NL;NA;32;151637;170326;21004B45-
317;1000;Rue du Marronnier;FR;NA;19;148752;171375;21004A25-
317;1000;Kastanjeboomstraat;NL;NA;19;148752;171375;21004A25-
318;1000;Rue des Roses;FR;NA;4;149131;171322;21004A35-
318;1000;Rozenstraat;NL;NA;4;149131;171322;21004A35-
319;1000;Rue du Chasseur;FR;NA;9;148446;170204;21004A02-
319;1000;Jagersstraat;NL;NA;9;148446;170204;21004A02-
320;1000;Rue du Lac;FR;NA;37;150081;168155;21004C54-
320;1000;Meerstraat;NL;NA;37;150081;168155;21004C54-
321;1000;Rue de l'Epée;FR;NA;16;148744;169768;21004A14-
321;1000;Zwaardstraat;NL;NA;16;148744;169768;21004A14-
322;1000;Cantersteen;FR;NA;14;149221;170587;21004A10-
322;1000;Kantersteen;NL;NA;14;149221;170587;21004A10-
323;1000;Chemin du Croquet;FR;NA;1;150301;166789;21004C591
323;1000;Croquetweg;NL;NA;1;150301;166789;21004C591
324;1000;Rue de la Fontaine;FR;NA;19;148179;169967;21004A02-
324;1000;Fonteinstraat;NL;NA;19;148179;169967;21004A02-
325;1000;Rue de la Révolution;FR;NA;10;149844;171164;21004A33-
325;1000;Omwentelingsstraat;NL;NA;10;149844;171164;21004A33-
326;1000;Place du Congrès;FR;NA;1;149624;171026;21004A3MJ
326;1000;Congresplein;NL;NA;1;149624;171026;21004A3MJ
327;1000;Rue T'Kint;FR;NA;36;148128;170794;21004A22-
327;1000;T'Kintstraat;NL;NA;36;148128;170794;21004A22-
328;1000;Rue d'Accolay;FR;NA;21;148676;170235;21004A02-
328;1000;Accolaystraat;NL;NA;21;148676;170235;21004A02-
329;1000;Rue de la Sablonnière;FR;NA;19;149832;171266;21004A33-
329;1000;Zavelput;NL;NA;19;149832;171266;21004A33-
330;1000;Avenue Victoria;FR;NA;19;150834;166618;21004C642
330;1000;Victorialaan;NL;NA;19;150834;166618;21004C642
331;1000;Rue des Fabriques;FR;NA;40;148022;170922;21004A22-
331;1000;Fabrieksstraat;NL;NA;40;148022;170922;21004A22-
332;1000;Rue Evers;FR;NA;8;148572;169287;21004A15-
332;1000;Eversstraat;NL;NA;8;148572;169287;21004A15-
333;1000;Rue de la Clé;FR;NA;13;148205;171364;21004A24-
333;1000;Sleutelstraat;NL;NA;13;148205;171364;21004A24-
334;1000;Rue Notre-Dame de Grâces;FR;NA;1;148703;169748;21004A16-
334;1000;Onze-Lieve-Vrouw van Gratiestraat;NL;NA;1;148703;169748;21004A16-
335;1000;Rue du Canal;FR;NA;30;148500;171572;21004A25-
335;1000;Vaartstraat;NL;NA;30;148500;171572;21004A25-
336;1000;Rue du Nom de Jésus;FR;NA;8;148441;171340;21004A24-
336;1000;Naam Jezusstraat;NL;NA;8;148441;171340;21004A24-
337;1000;Rue de la Cigogne;FR;NA;9;148297;171357;21004A24-
337;1000;Ooievaarsstraat;NL;NA;9;148297;171357;21004A24-
338;1000;Place de Ninove;FR;NA;5;147883;171019;21004A23-
338;1000;Ninoofseplein;NL;NA;5;147883;171019;21004A23-
339;1000;Rue du Nord;FR;NA;48;149925;171053;21004A33-
339;1000;Noordstraat;NL;NA;48;149925;171053;21004A33-
340;1000;Rue de Trèves;FR;NA;17;150400;170055;21004B13-
340;1000;Trierstraat;NL;NA;17;150400;170055;21004B13-
341;1000;Place Akarova;FR;NA;1;148601;170020;21004A04-
341;1000;Akarovaplein;NL;NA;1;148601;170020;21004A04-
342;1000;Rue Saint-Pierre;FR;NA;23;149056;171561;21004A35-
342;1000;Sint-Pietersstraat;NL;NA;23;149056;171561;21004A35-
343;1000;Quai à la Houille;FR;NA;7;148476;171520;21004A25-
343;1000;Steenkoolkaai;NL;NA;7;148476;171520;21004A25-
344;1000;Rue des Faisans;FR;NA;6;148397;169305;21004A16-
344;1000;Fazantenstraat;NL;NA;6;148397;169305;21004A16-
345;1000;Quai à la Chaux;FR;NA;4;148497;171618;21004A25-
345;1000;Kalkkaai;NL;NA;4;148497;171618;21004A25-
346;1000;Square des Nations;FR;NA;12;152006;165357;21004C63-
346;1000;Natiënsquare;NL;NA;12;152006;165357;21004C63-
347;1000;Avenue des Abeilles;FR;NA;6;151377;165978;21004C62-
347;1000;Bijenlaan;NL;NA;6;151377;165978;21004C62-
348;1000;Rue des Vierges;FR;NA;29;148276;170465;21004A21-
348;1000;Maagdenstraat;NL;NA;29;148276;170465;21004A21-
349;1000;Rue Rogier;FR;NA;2;149253;172614;21004D610
349;1000;Rogierstraat;NL;NA;2;149253;172614;21004D610
350;1000;Rue Ernest Allard;FR;NA;24;148990;169924;21004A14-
350;1000;Ernest Allardstraat;NL;NA;24;148990;169924;21004A14-
351;1000;Rue de la Vallée;FR;NA;47;150124;168029;21004C54-
351;1000;Dalstraat;NL;NA;47;150124;168029;21004C54-
352;1000;Rue Charles Quint;FR;NA;74;151148;171038;21004B43-
352;1000;Keizer Karelstraat;NL;NA;74;151148;171038;21004B43-
353;1000;Place du Grand Sablon;FR;NA;21;149070;170063;21004A14-
353;1000;Grote Zavel;NL;NA;21;149070;170063;21004A14-
354;1000;Rue Fulton;FR;NA;12;151557;170641;21004B44-
354;1000;Fultonstraat;NL;NA;12;151557;170641;21004B44-
355;1000;Rue du Char;FR;NA;2;148079;171079;21004A23-
355;1000;Wagenstraat;NL;NA;2;148079;171079;21004A23-
356;1000;Rue de la Grande Ile;FR;NA;27;148438;170702;21004A21-
356;1000;Groot Eiland;NL;NA;27;148438;170702;21004A21-
357;1000;Rue des Régates;FR;NA;6;149293;173128;21004D62-
357;1000;Regattastraat;NL;NA;6;149293;173128;21004D62-
358;1000;Rue du Rupel;FR;NA;1;150467;174496;21004D6MJ
358;1000;Rupelstraat;NL;NA;1;150467;174496;21004D6MJ
359;1000;Rue Grétry;FR;NA;40;148875;170950;21004A34-
359;1000;Grétrystraat;NL;NA;40;148875;170950;21004A34-
360;1000;Rue de Wynants;FR;NA;13;148700;169484;21004A16-
360;1000;de Wynantsstraat;NL;NA;13;148700;169484;21004A16-
361;1000;Rue Marie-Thérèse;FR;NA;25;150241;170715;21004B411
361;1000;Maria-Theresiastraat;NL;NA;25;150241;170715;21004B411
362;1000;Impasse des Matelots;FR;NA;1;148554;171722;21004A811
362;1000;Matrozengang;NL;NA;1;148554;171722;21004A811
363;1000;Rue Vésale;FR;NA;31;149664;171163;21004A3MJ
363;1000;Vesaliusstraat;NL;NA;31;149664;171163;21004A3MJ
364;1000;Place Masui;FR;NA;27;149742;173409;21004D64-
364;1000;Masuiplein;NL;NA;27;149742;173409;21004D64-
365;1000;Rue de l'Ecuelle;FR;NA;12;151518;170839;21004B43-
365;1000;Napstraat;NL;NA;12;151518;170839;21004B43-
366;1000;Rue Véronèse;FR;NA;34;151357;170617;21004B44-
366;1000;Veronesestraat;NL;NA;34;151357;170617;21004B44-
367;1000;Rue du Marché aux Poulets;FR;NA;33;148711;170932;21004A002
367;1000;Kiekenmarkt;NL;NA;33;148711;170932;21004A002
368;1000;Place des Martyrs;FR;NA;13;149143;171225;21004A32-
368;1000;Martelaarsplein;NL;NA;13;149143;171225;21004A32-
369;1000;Square Marie-Louise;FR;NA;47;150783;170792;21004B421
369;1000;Maria-Louizasquare;NL;NA;47;150783;170792;21004B421
370;1000;Rue de l'Etendard;FR;NA;9;151362;170670;21004B44-
370;1000;Standaardstraat;NL;NA;9;151362;170670;21004B44-
371;1000;Rue du Carrousel;FR;NA;13;150956;171130;21004B43-
371;1000;Ringsteekstraat;NL;NA;13;150956;171130;21004B43-
372;1000;Rue Duquesnoy;FR;NA;26;148951;170486;21004A001
372;1000;Duquesnoystraat;NL;NA;26;148951;170486;21004A001
373;1000;Rue des Charpentiers;FR;NA;7;148421;169461;21004A70-
373;1000;Timmerliedenstraat;NL;NA;7;148421;169461;21004A70-
374;1000;Rue de l'Abdication;FR;NA;16;151283;171068;21004B43-
374;1000;Troonsafstandsstraat;NL;NA;16;151283;171068;21004B43-
375;1000;Rue du Marché aux Herbes;FR;NA;54;148902;170782;21004A34-
